Block ,P number ,Type ,Spacing,Tree number,Basal Area1,Basal Area2,Basal Area3,Total B.A(mm),Total Dry Biomass(Kg),stem(Kg),Live Branches(Kg),Dead branches(Kg)
3,12,C,1,57,2980.62688,1176.435495,2156.79448,6313.856855,18.3918433,21.22135766,1.883023501,0.183323138
3,12,C,1,58,688.22368,589.72198,216.45238,1494.39804,3.811495694,4.397879647,0.285608728,0.040806425
3,12,C,1,61,839.927295,572.6295,307.94742,1720.504215,4.445560782,5.12949321,0.343444234,0.047263369
3,12,C,1,62,809.387055,91.62072,,901.007775,2.193299109,2.530729741,0.147291847,0.02407853
3,12,C,1,63,1548.50328,1092.858295,203.609455,2844.97103,7.699937115,8.884542825,0.663326097,0.079845705
3,12,C,1,64,,,,,,,,
3,12,C,1,65,908.038,289.56672,,1197.60472,2.992797662,3.453228071,0.213760129,0.032395124
3,12,C,1,66,2051.105455,483.11392,265.93888,2800.158255,7.567565048,8.731805825,0.64968457,0.078534874
3,12,C,1,67,730.711375,326.89368,73.907695,1131.51275,2.812873527,3.2456233,0.198453831,0.030533412
3,12,C,1,68,1713.089095,2290.518,535.090455,4538.69755,12.82459491,14.79760952,1.222423265,0.129941091
3,12,C,1,69,2123.992,1676.60262,346.4055,4147.00012,11.62070508,13.40850586,1.086226309,0.118271339
3,12,C,1,70,1275.722695,172.05592,78.55,1526.328615,3.900531131,4.500612843,0.293621977,0.041715884
3,12,C,1,71,2489.791495,913.387255,126.693295,3529.872045,9.745535134,11.24484823,0.879704728,0.099982385
3,12,C,1,72,1916.90278,1238.018695,,3154.921475,8.62062297,9.946872657,0.759462292,0.088935564
3,12,C,1,73,,,,,,,,
3,12,C,1,76,1182.52312,721.159695,978.803695,2882.48651,7.810901827,9.012579031,0.674797424,0.080943758
3,12,C,1,77,1392.228055,1412.14048,1035.045495,3839.41403,10.6826138,12.32609285,0.98201011,0.109140171
3,12,C,1,78,1398.84982,1359.35488,510.771375,3268.976075,8.961564955,10.34026726,0.795595071,0.092290219
3,12,C,1,79,799.332655,1465.93152,,2265.264175,6.003495198,6.927109844,0.492277011,0.062961768
3,12,C,1,80,1392.228055,134.799655,,1527.02771,3.902482427,4.502864339,0.293798005,0.041735805
3,12,C,1,81,683.581375,1339.819495,471.496375,2494.897245,6.67120477,7.697543965,0.558589183,0.069630113
3,12,C,1,82,1418.809375,1352.827375,615.832,3387.46875,9.316936857,10.75031176,0.833548329,0.095780694
3,12,C,1,83,3117.6495,2669.828095,359.72758,6147.205175,17.86229041,20.61033508,1.818240725,0.178281129
3,12,C,1,84,2445.76422,3600.174295,263.056095,6308.99461,18.37637459,21.20350914,1.881125836,0.183175951
3,12,C,1,85,3328.956855,962.2375,,4291.194355,12.06271996,13.91852304,1.135921511,0.122562049
3,12,C,1,86,3505.08952,1170.36358,,4675.4531,13.24722165,15.28525575,1.270852831,0.134025733
3,12,C,1,87,779.412375,510.771375,160.626895,1450.810645,3.690239859,4.257969068,0.274755328,0.039566292
3,12,C,1,88,2059.14112,1359.35488,380.182,3798.678,10.5588823,12.18332573,0.968396001,0.107933142
1,13,D,2,9,1269.39942,984.35718,,2253.7566,5.970193267,6.888684539,0.489006568,0.062628332
1,13,D,2,10,594.034375,564.17752,401.20198,1559.413875,3.992967606,4.607270315,0.301979783,0.042659086
1,13,D,2,11,2035.081255,1392.228055,277.62712,3704.93643,10.27461835,11.85532887,0.937238791,0.105157637
1,13,D,2,12,711.670855,96.781455,,808.45231,1.94842411,2.248181665,0.127810956,0.021505546
1,13,D,2,13,2011.16278,1244.26342,83.333695,3338.759895,9.170712842,10.58159174,0.817896387,0.094345222
1,13,D,2,16,2980.62688,437.49208,196.09222,3614.21118,10.00013181,11.53861362,0.907315013,0.102474285
1,13,D,2,17,83.333695,36.32152,36.32152,155.976735,0.323000573,0.372692969,0.014835654,0.003868247
1,13,D,2,18,122.734375,96.781455,80.128855,299.644685,0.659011598,0.760397997,0.034866848,0.007640821
1,13,D,2,19,692.881695,,,692.881695,1.646308454,1.899586677,0.104444268,0.01831054
1,13,D,2,20,1513.823455,1365.898095,211.26808,3090.98963,8.430006205,9.726930236,0.73938335,0.087057401
1,13,D,2,23,1493.20408,839.927295,,2333.131375,6.200212009,7.154090779,0.511668655,0.0649297
1,13,D,2,24,951.27192,819.504295,,1770.776215,4.587623022,5.29341118,0.356637182,0.048704092
1,13,D,2,25,1158.26688,881.527375,,2039.794255,5.35394098,6.177624208,0.429157423,0.056442305
1,13,D,2,26,1116.423295,834.79798,448.685455,2399.90673,6.394279801,7.378015156,0.530919136,0.066868355
1,13,D,2,27,1486.362375,1219.37878,1035.045495,3740.78665,10.38325393,11.98067761,0.949126045,0.106218743
1,13,D,2,30,2019.119895,716.40742,660.6055,3396.132815,9.342966781,10.78034629,0.836339727,0.096036121
1,13,D,2,31,1683.868495,572.6295,444.93862,2701.436615,7.276644754,8.396128562,0.619870896,0.075650311
1,13,D,2,32,1313.992255,1288.416375,740.325895,3342.734525,9.182637353,10.59535079,0.819170955,0.094462323
1,13,D,2,33,730.711375,585.425295,,1316.13667,3.317751797,3.82817515,0.241863944,0.035744828
1,13,D,2,34,1372.45702,1176.435495,774.47158,3323.364095,9.124535399,10.52831008,0.812963752,0.093891686
1,13,D,2,37,1472.726095,1176.435495,118.838295,2767.999885,7.472692844,8.622337897,0.639936593,0.07759475
1,13,D,2,38,1924.671375,70.891375,60.82912,2056.39187,5.40153995,6.232546096,0.433733502,0.056921218
1,13,D,2,39,1955.902855,1219.37878,809.387055,3984.66869,11.1247877,12.83629351,1.030916118,0.113448543
1,13,D,2,40,1555.486375,1170.36358,193.617895,2919.46785,7.920417054,9.138942755,0.686150643,0.082026774
1,13,D,2,41,1231.78968,892.084495,871.033095,2994.90727,8.144215935,9.397172233,0.709447991,0.084237857
1,13,C,2,9,2463.328,415.5295,113.112,2991.9695,8.13549092,9.387104907,0.708537318,0.084151708
1,13,C,2,10,4185.9295,572.6295,415.5295,5174.0885,14.7976478,17.074209,1.451094654,0.148961203
1,13,C,2,11,7390.7695,3632.152,100.300495,11123.222,34.1378699,39.38984988,3.951269128,0.330849151
1,13,C,2,12,2214.803655,,,2214.803655,5.857583554,6.758750255,0.477974521,0.061500197
1,13,C,2,13,1313.992255,,,1313.992255,3.311848138,3.821363236,0.241348308,0.035684109
1,13,C,2,16,1194.7455,660.6055,,1855.351,4.827455952,5.570141483,0.379093251,0.051131794
1,13,C,2,17,2043.0855,176.7375,,2219.823,5.872083882,6.775481402,0.479392735,0.061645518
1,13,C,2,18,3484.13238,260.18902,100.300495,3844.621895,10.69844091,12.3443549,0.983753823,0.109294522
1,13,C,2,19,105.69688,102.08358,80.128855,287.909315,0.630873733,0.72793123,0.033090542,0.007329089
1,13,C,2,20,1683.868495,1506.93462,702.244855,3893.04797,10.84570588,12.51427602,1.000002826,0.110730203
1,13,C,2,23,63.6255,50.272,12.568,126.4655,0.256872281,0.296391093,0.011274338,0.003108466
1,13,C,2,24,,,,,,,,
1,13,C,2,25,1555.486375,929.52928,,2485.015655,6.64235109,7.664251257,0.555695346,0.069342604
1,13,C,2,26,2256.71008,769.546495,,3026.256575,8.237370652,9.504658445,0.719183038,0.085157387
1,13,C,2,27,4301.398,1425.49398,404.760295,6131.652275,17.81293641,20.55338817,1.812222221,0.177810874
1,13,C,2,30,3117.6495,2123.992,415.5295,5657.171,16.31294285,18.82262637,1.630917406,0.163489563
1,13,C,2,31,2140.36182,702.244855,651.52512,3494.131795,9.637813459,11.12055399,0.868065404,0.098927158
1,13,C,2,32,1590.6375,,,1590.6375,4.080368963,4.708118034,0.309917717,0.043549999
1,13,C,2,33,2011.16278,1893.691255,,3904.854035,10.88163413,12.55573169,1.003973763,0.111080331
1,13,C,2,34,824.58648,,,824.58648,1.990932521,2.297229832,0.131159559,0.021953202
1,13,C,2,37,1116.423295,711.670855,642.50758,2470.60173,6.600282226,7.615710261,0.55148058,0.068923311
1,13,C,2,38,2932.436455,1520.728,211.26808,4664.432535,13.21312121,15.24590909,1.266933693,0.133696378
1,13,C,2,39,1158.26688,,,1158.26688,2.885593472,3.329530929,0.204617484,0.031286493
1,13,C,2,40,2148.570295,93.325255,,2241.89555,5.935884813,6.849097862,0.48564106,0.06228473
1,13,C,2,41,1817.340655,706.95,,2524.290655,6.757094003,7.796646927,0.567217981,0.070485615
2,25,D,2,9,2633.318055,1885.9855,,4519.303555,12.76475428,14.72856263,1.215591325,0.129362248
2,25,D,2,10,2715.81912,2123.992,989.926375,5829.737495,16.8571903,19.45060419,1.696334154,0.168692449
2,25,D,2,11,1840.08088,1576.52992,750.003255,4166.614055,11.68074773,13.47778585,1.092955161,0.118854612
2,25,D,2,12,5307.49782,206.14662,128.69632,5642.34076,16.26624135,18.76874002,1.625323977,0.163042743
2,25,D,2,13,3411.277255,1352.827375,167.43718,4931.54181,14.04168022,16.20193872,1.36271733,0.141688231
2,25,D,2,16,2198.151055,1282.06168,105.69688,3585.909615,9.914635444,11.43996397,0.898027446,0.101637802
2,25,D,2,17,1569.499695,1320.4255,356.373495,3246.29869,8.893687109,10.26194666,0.788379338,0.091622813
2,25,D,2,18,1840.08088,1817.340655,764.63712,4422.058655,12.46506163,14.38276341,1.181471745,0.126461433
2,25,D,2,19,67.937895,65.047255,43.01398,175.99913,0.368544508,0.425243663,0.017376174,0.00438732
2,25,D,2,20,2282.042455,1885.9855,1385.622,5553.649955,15.98718473,18.44675161,1.591968023,0.16037163
2,25,D,2,23,2181.561295,1794.74182,1152.242095,5128.54521,14.65544483,16.91012865,1.434400373,0.147594419
2,25,D,2,24,103.882375,66.48472,30.19462,200.561715,0.425068239,0.490463353,0.020616371,0.00502752
2,25,D,2,25,3217.408,1847.692375,514.78528,5579.885655,16.0696902,18.54195023,1.601818066,0.161161586
2,25,D,2,26,2099.555095,1764.82998,629.099095,4493.48417,12.6851247,14.63668235,1.206509953,0.128591794
2,25,D,2,27,3463.23808,3432.014455,819.504295,7714.75683,22.89162931,26.41341843,2.447695252,0.225918692
2,25,D,2,30,1412.14048,984.35718,918.75222,3315.24988,9.100205932,10.50023761,0.810366888,0.09365269
2,25,D,2,31,2445.76422,2265.138495,346.4055,5057.308215,14.43325037,16.65375043,1.408379632,0.145457589
2,25,D,2,32,1662.118,1541.535895,1527.648255,4731.30215,13.42014645,15.48478436,1.290757671,0.135695316
2,25,D,2,33,2273.58262,1794.74182,602.706295,4671.030735,13.23353683,15.26946558,1.269279804,0.133893564
2,25,D,2,34,2181.561295,2123.992,1479.53638,5785.089675,16.71623387,19.28796215,1.679350889,0.167345678
2,25,D,2,37,2472.133455,2256.71008,535.090455,5263.93399,15.07851627,17.398288,1.484161264,0.151659023
2,25,D,2,38,3473.677375,2706.589495,295.63078,6475.89765,18.90798227,21.81690262,1.946522394,0.188231087
2,25,D,2,39,1720.43352,918.75222,547.46208,3186.64782,8.715349797,10.05617284,0.769473425,0.089868211
2,25,D,2,40,2715.81912,2480.95462,1932.45568,7129.22942,21.0008305,24.2317275,2.207456419,0.20807131
2,25,D,2,41,3380.28928,721.159695,479.225695,4580.67467,12.95419695,14.94715033,1.237241439,0.131194322
2,1,C,2,9,2206.4695,1764.82998,1445.642055,5416.941535,15.5578519,17.95136758,1.540875057,0.156257931
2,1,C,2,10,3400.93222,359.72758,103.882375,3864.542175,10.75899842,12.41422895,0.990430316,0.109885003
2,1,C,2,11,2181.561295,1705.76038,224.346655,4111.66833,11.51261267,13.28378385,1.074130014,0.117220951
2,1,C,2,12,2445.76422,1164.307375,638.022375,4248.09397,11.93045384,13.76590828,1.121012495,0.121278881
2,1,C,2,13,1955.902855,1662.118,1486.362375,5104.38323,14.58004939,16.82313392,1.425562136,0.146869512
2,1,C,2,16,3494.603095,1802.259055,594.034375,5890.896525,17.0504353,19.6735792,1.719663227,0.170537981
2,1,C,2,17,111.234655,83.333695,,194.56835,0.411214107,0.474477815,0.019813796,0.004870984
2,1,C,2,18,2706.589495,1647.69622,339.83872,4694.124435,13.30501242,15.35193741,1.277499249,0.13458381
2,1,C,2,19,3088.028295,1698.447375,1425.49398,6211.96965,18.06793091,20.84761259,1.843353112,0.18023988
2,1,C,2,20,2932.436455,1885.9855,,4818.421955,13.69026978,15.79646514,1.321952456,0.138301398
2,1,C,2,23,3750.613255,2480.95462,1104.609375,7336.17725,21.66753392,25.00100068,2.291695387,0.214372378
2,1,C,2,24,2316.038895,1063.75552,711.670855,4091.46527,11.45084281,13.21251094,1.067227628,0.116620501
2,1,C,2,25,1932.45568,1698.447375,1176.435495,4807.33855,13.65587944,15.75678397,1.317974104,0.137969739
2,1,C,2,26,2156.79448,1932.45568,,4089.25016,11.44407193,13.20469838,1.066471473,0.116554674
2,1,C,2,27,3000.01302,1971.612855,103.882375,5075.50825,14.4899906,16.71921992,1.415016862,0.146003398
2,1,C,2,30,2148.570295,1987.385695,,4135.95599,11.58690803,13.36950927,1.082441776,0.117942964
2,1,C,2,31,72.39168,,,72.39168,0.139667481,0.161154786,0.005432385,0.001737566
2,1,C,2,32,1963.75,1301.172895,973.26592,4238.188815,11.90007441,13.73085509,1.117592744,0.120984066
2,1,C,2,33,1764.82998,1418.809375,1392.228055,4575.86741,12.93934923,14.93001835,1.235542314,0.131050776
2,1,C,2,34,1779.75448,1398.84982,585.425295,3764.029595,10.45373751,12.06200482,0.956851805,0.106906927
2,1,C,2,37,2846.68342,2472.133455,1182.52312,6501.339995,18.98913125,21.91053606,1.956537441,0.189002173
2,1,C,2,38,3750.613255,683.581375,263.056095,4697.250725,13.31469086,15.36310484,1.278612911,0.134677263
2,1,C,2,39,2837.233855,1691.15008,629.099095,5157.48303,14.74578597,17.01436842,1.4450025,0.148462802
2,1,C,2,40,3038.97382,1445.642055,1200.880255,5685.49613,16.40217209,18.92558318,1.641613202,0.164343108
2,1,C,2,41,2165.034375,2140.36182,430.10838,4735.504575,13.43316601,15.49980694,1.292258381,0.13582098
3,36,D,2,9,1855.31958,2307.51622,1963.75,6126.5858,17.79686147,20.53484015,1.810262665,0.177657696
3,36,D,2,10,2231.519095,1691.15008,390.621295,4313.29047,12.13057594,13.99681839,1.14358284,0.123220099
3,36,D,2,11,1909.149895,2543.142655,1647.69622,6099.98877,17.71249436,20.43749349,1.799983969,0.176853658
3,36,D,2,12,2489.791495,2942.04312,2067.192495,7499.02711,22.19339434,25.6077627,2.358503036,0.219336106
3,36,D,2,13,2083.342375,1307.57472,951.27192,4342.189015,12.21937016,14.09927326,1.153621056,0.12408095
3,36,D,2,16,1301.172895,,,1301.172895,3.276574506,3.780662892,0.238271256,0.035321218
3,36,D,2,17,2393.44992,1669.352455,1583.575855,5646.37823,16.27895452,18.78340906,1.626846315,0.163164383
3,36,D,2,18,,,,,,,,
3,36,D,2,19,2706.589495,934.941375,,3641.53087,10.0827206,11.63390838,0.916301694,0.103282012
3,36,D,2,20,1569.499695,1772.284375,716.40742,4058.19149,11.34917122,13.09519756,1.055882564,0.115631856
3,36,D,2,23,2480.95462,2273.58262,283.5655,5038.10274,14.37339601,16.5846877,1.40138373,0.144881719
3,36,D,2,24,1794.74182,1294.78678,366.48288,3456.01148,9.523030165,10.98811173,0.855691438,0.097802166
3,36,D,2,25,1847.692375,1604.80792,1294.78678,4747.287075,13.46967515,15.54193286,1.296468172,0.136173333
3,36,D,2,26,1640.508895,1182.52312,779.412375,3602.44439,9.964577918,11.49758991,0.903450833,0.102126471
3,36,D,2,27,1676.60262,1569.499695,669.74872,3915.851035,10.91510924,12.59435682,1.007675911,0.111406506
3,36,D,2,30,1727.793655,1847.692375,1669.352455,5244.838485,15.01878403,17.32936619,1.477118687,0.151085471
3,36,D,2,31,2358.88792,2688.177375,,5047.065295,14.40132543,16.61691396,1.404647461,0.145150447
3,36,D,2,32,1219.37878,1263.091855,924.132895,3406.60353,9.374432692,10.81665311,0.83971613,0.096344846
3,36,D,2,33,,,,,,,,
3,36,D,2,34,2027.09272,2307.51622,1541.535895,5876.144835,17.00380719,19.61977753,1.714029329,0.17009276
3,36,D,2,37,1764.82998,1110.50848,118.838295,2994.176755,8.142046272,9.394668776,0.709221515,0.084216434
3,36,D,2,38,1779.75448,1705.76038,1170.36358,4655.87844,13.18665778,15.21537437,1.263893652,0.133440757
3,36,D,2,39,1604.80792,1971.612855,394.13248,3970.553255,11.08175239,12.78663738,1.026139056,0.11302957
3,36,D,2,40,2107.68502,1647.69622,860.601655,4615.982895,13.06329401,15.07303155,1.249737981,0.132248831
3,36,D,2,41,2256.71008,2115.830655,1207.03072,5579.571455,16.0687019,18.54080988,1.601700016,0.161152125
3,36,C,2,9,2498.64408,2123.992,1452.3895,6075.02558,17.63334071,20.34616236,1.790349269,0.176099149
3,36,C,2,10,2480.95462,2011.16278,1691.15008,6183.26748,17.97677112,20.74242821,1.832213836,0.179371697
3,36,C,2,11,2316.038895,543.322495,219.068095,3078.429485,8.392599822,9.683769026,0.735453579,0.086688608
3,36,C,2,12,3187.315495,2651.541655,1035.045495,6873.902645,20.1807304,23.28545815,2.104562247,0.200307973
3,36,C,2,13,2214.803655,1493.20408,1294.78678,5002.794515,14.26341193,16.457783,1.388543634,0.143823257
3,36,C,2,16,1885.9855,1720.43352,568.395655,4174.814675,11.70585941,13.50676085,1.09577141,0.119098514
3,36,C,2,17,1365.898095,730.711375,,2096.60947,5.517023233,6.365796039,0.444869013,0.058082351
3,36,C,2,18,1824.90502,1562.48518,494.872855,3882.263055,10.81289398,12.47641613,0.996378597,0.110410398
3,36,C,2,19,2059.14112,1757.391295,1122.35382,4938.886235,14.0645218,16.22829439,1.3653741,0.14190824
3,36,C,2,20,2552.0895,2534.21152,594.034375,5680.335395,16.38591179,18.90682129,1.639663239,0.164187582
3,36,C,2,23,1576.52992,1200.880255,323.696695,3101.10687,8.46014737,9.761708503,0.742552383,0.087354512
3,36,C,2,24,1809.792,1506.93462,740.325895,4057.052515,11.34569231,13.09118344,1.055494725,0.115598021
3,36,C,2,25,2140.36182,1282.06168,1194.7455,4617.169,13.06696024,15.07726181,1.250158289,0.132284261
3,36,C,2,26,1092.858295,962.2375,745.15672,2800.252515,7.567843278,8.73212686,0.649713193,0.07853763
3,36,C,2,27,2799.592695,330.106375,211.26808,3340.96715,9.17733479,10.58923245,0.818604143,0.094410252
3,36,C,2,30,2099.555095,1275.722695,908.038,4283.31579,12.0385331,13.89061512,1.133192739,0.12232745
3,36,C,2,31,1955.902855,1116.423295,725.92768,3798.25383,10.55759456,12.18183988,0.968254479,0.107920577
3,36,C,2,32,86.601375,,,86.601375,0.169866573,0.195999892,0.006868508,0.002094563
3,36,C,2,33,2248.297375,1104.609375,660.6055,4013.51225,11.21276997,12.9378115,1.040693837,0.114304871
3,36,C,2,34,3959.7055,3107.760055,1452.3895,8519.855055,25.51299289,29.43806872,2.787274023,0.250552427
3,36,C,2,37,2543.142655,2463.328,1194.7455,6201.216155,18.03377262,20.80819917,1.839177828,0.179914589
3,36,C,2,38,2579.024295,1398.84982,1250.523855,5228.39797,14.96737287,17.27004562,1.471061631,0.150591735
3,36,C,2,39,1472.726095,1735.1695,855.4095,4063.305095,11.3647914,13.11322085,1.057624243,0.115783772
3,36,C,2,40,2642.422,1301.172895,1046.482375,4990.07727,14.2238156,16.41209492,1.383925754,0.1434421
3,36,C,2,41,3207.361455,984.35718,498.82392,4690.542555,13.29392428,15.3391434,1.276223577,0.134476742
1,36,C,4,6,5052.36742,4106.036295,829.684375,9988.08809,30.35134842,35.02078664,3.432041365,0.295726544
1,36,C,4,7,4359.721375,973.26592,448.685455,5781.67275,16.70545051,19.27551981,1.678052812,0.167242627
1,36,C,4,10,2642.422,366.48288,229.688055,3238.592935,8.870632212,10.23534486,0.785930974,0.091396074
1,36,C,4,11,6390.85942,4430.227855,3147.412095,13968.49937,43.78001561,50.51540262,5.323558021,0.419530102
1,36,C,4,14,2428.26328,2214.803655,2140.36182,6783.428755,19.89079964,22.95092267,2.068382229,0.197559993
1,36,C,4,15,2752.89472,2011.16278,1604.80792,6368.86542,18.56692347,21.42337323,1.904523937,0.184988662
1,36,C,4,18,,,,,,,,
1,36,C,4,19,2980.62688,2865.62968,2140.36182,7986.61838,23.77410344,27.43165782,2.561194749,0.234225185
1,36,C,4,22,3257.75128,2003.221375,1207.03072,6468.003375,18.88280925,21.78785683,1.943417383,0.18799186
1,36,C,4,23,2846.68342,1500.061495,660.6055,5007.350415,14.27759942,16.47415317,1.390198853,0.143959815
1,13,D,4,6,2570.03032,1855.31958,1633.33728,6058.68718,17.58155091,20.28640489,1.784049974,0.175605394
1,13,D,4,7,3893.06368,1479.53638,483.11392,5855.71398,16.93924583,19.54528364,1.706233681,0.169476214
1,13,D,4,10,2865.62968,2588.03398,1878.295455,7331.959115,21.65392728,24.98530071,2.28997097,0.21424387
1,13,D,4,11,3948.559255,3526.1095,415.5295,7890.198255,23.46079766,27.07015114,2.520801565,0.231277752
1,13,D,4,14,,,,,,,,
1,13,D,4,15,6390.85942,5769.096895,,12159.95632,37.62756363,43.41641957,4.440061816,0.36306143
1,13,D,4,18,3421.638,3197.33062,3177.31608,9796.2847,29.71533367,34.28692347,3.346040194,0.28980816
1,13,D,4,19,,,,,,,,
1,13,D,4,22,3653.54902,3515.591655,2384.785855,9553.92653,28.91332384,33.3615275,3.238113466,0.2823369
1,13,D,4,23,7902.200695,4989.566695,1231.78968,14123.55707,44.31107502,51.12816349,5.40103286,0.424386639
2,24,D,4,6,2743.602255,2051.105455,1878.295455,6673.003165,19.53741537,22.54317158,2.024425287,0.194208134
2,24,D,4,7,2913.270255,2507.512375,1909.149895,7329.932525,21.64739027,24.97775801,2.289142588,0.214182129
2,24,D,4,10,3959.7055,2961.30358,1987.385695,8908.394775,26.78639795,30.90738224,2.954796131,0.26247679
2,24,D,4,11,3893.06368,2307.51622,2239.90038,8440.48028,25.25349921,29.13865294,2.753336766,0.248119214
2,24,D,4,14,2651.541655,2027.09272,433.792375,5112.42675,14.60514488,16.85209024,1.428502952,0.147110817
2,24,D,4,15,2624.22982,2419.536375,1398.84982,6442.616015,18.80187406,21.69447007,1.93343985,0.18722261
2,24,D,4,18,,,,,,,,
2,24,D,4,19,2951.665495,2115.830655,1146.23302,6213.72917,18.07352052,20.85406214,1.844036498,0.180293108
2,24,D,4,22,3526.1095,2642.422,1878.295455,8046.826955,23.9699213,27.6576015,2.586494465,0.23606645
2,24,D,4,23,2660.67702,1683.868495,260.18902,4604.734535,13.02852991,15.03291912,1.245753665,0.131912852
2,1,C,4,6,4174.469055,3463.23808,122.734375,7760.44151,23.03972607,26.58429931,2.466683082,0.227313688
2,1,C,4,7,3904.131375,3632.152,3019.462,10555.74538,32.24021543,37.20024857,3.689540444,0.313270521
2,1,C,4,10,2932.436455,2837.233855,2525.296095,8294.966405,24.77836766,28.59042423,2.691377301,0.243661061
2,1,C,4,11,2903.71072,2290.518,1269.39942,6463.62814,18.86885886,21.77176023,1.941697,0.187859279
2,1,C,4,14,4989.566695,4336.344895,2011.16278,11337.07437,34.8553413,40.2177015,4.050987459,0.337483647
2,1,C,4,15,2790.22168,2642.422,2606.10048,8038.74416,23.94362555,27.62726025,2.583094657,0.235819232
2,1,C,4,18,3621.477055,1963.75,1924.671375,7509.89843,22.22853681,25.6483117,2.362978976,0.219667633
2,1,C,4,19,4004.44758,1597.714855,1092.858295,6695.02073,19.6078333,22.62442304,2.033171983,0.194876268
2,1,C,4,22,2489.791495,1779.75448,1735.1695,6004.715475,17.41056194,20.08910993,1.763278422,0.173974744
2,1,C,4,23,4717.909375,3117.6495,2091.44088,9926.999755,30.14865792,34.78691298,3.404594621,0.293841041
3,13,D,4,6,1924.671375,2206.4695,1633.33728,5764.478155,16.65119558,19.21291797,1.671524247,0.166724095
3,13,D,4,7,4489.41528,5064.974695,3117.6495,12672.03947,39.36156145,45.41718629,4.686358595,0.379016201
3,13,D,4,10,2743.602255,2299.009255,2239.90038,7282.51189,21.49447696,24.80131957,2.269779312,0.21273766
3,13,D,4,11,4208.89752,3707.316495,2846.68342,10762.89744,32.93187258,37.99831452,3.784590848,0.319682882
3,13,D,4,14,2633.318055,3117.6495,1520.728,7271.695555,21.45961127,24.76108993,2.265368118,0.212408242
3,13,D,4,15,3197.33062,3097.88632,2480.95462,8776.17156,26.35246149,30.40668633,2.8975285,0.258416296
3,13,D,4,18,4336.344895,5307.49782,2003.221375,11647.06409,35.89756377,41.42026589,4.196566461,0.347110125
3,13,D,4,19,2107.68502,1847.692375,1698.447375,5653.82477,16.30240434,18.81046655,1.629654934,0.16338874
3,13,D,4,22,3380.28928,4477.546375,3870.97542,11728.81108,36.17283614,41.73788786,4.235158017,0.349650543
3,13,D,4,23,3288.173695,2341.70118,2498.64408,8128.518955,24.23582614,27.96441477,2.620915057,0.238565646
3,36,C,4,6,2980.62688,2942.04312,1916.90278,7839.57278,23.29643717,26.88050443,2.499653918,0.229730812
3,36,C,4,7,,,,,,,,
3,36,C,4,10,1809.792,1691.15008,1619.04118,5119.98326,14.62872422,16.87929718,1.431267013,0.147337527
3,36,C,4,11,3177.31608,3029.210055,2808.97942,9015.505555,27.13835527,31.31348685,3.001380242,0.265767982
3,36,C,4,14,3029.210055,2198.151055,2697.37558,7924.73669,23.57298586,27.19959907,2.535253294,0.23233337
3,36,C,4,15,3675.00888,1683.868495,,5358.877375,15.375802,17.74131,1.519293957,0.154512052
3,36,C,4,18,3816.029695,3473.677375,2651.541655,9941.248725,30.19592561,34.84145262,3.410991975,0.294280794
3,36,C,4,19,3349.442695,3097.88632,824.58648,7271.915495,21.46032018,24.7619079,2.265457795,0.21241494
3,36,C,4,22,2799.592695,1971.612855,789.341095,5560.546645,16.00886981,18.47177286,1.594555957,0.160579274
3,36,C,4,23,4828.12288,3621.477055,740.325895,9189.92583,27.71230981,31.97574209,3.077604083,0.271130949
